danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,artist_genre
0.469,0.917,11,-4.5,1,0.1,0.000291,0.00416,0.153,0.539,123.97,audio_features,733EFKmEIutt7NJ5LBN3Kk,spotify:track:733EFKmEIutt7NJ5LBN3Kk,https://api.spotify.com/v1/tracks/733EFKmEIutt7NJ5LBN3Kk,https://api.spotify.com/v1/audio-analysis/733EFKmEIutt7NJ5LBN3Kk,269327,4,Solar Fire,Smith/Kotzen,modern hard rock
0.57,0.915,0,-4.12,1,0.0633,0.0161,0.0,0.308,0.489,148.16,audio_features,4NfUTIqcPzLTcL7Owbezt7,spotify:track:4NfUTIqcPzLTcL7Owbezt7,https://api.spotify.com/v1/tracks/4NfUTIqcPzLTcL7Owbezt7,https://api.spotify.com/v1/audio-analysis/4NfUTIqcPzLTcL7Owbezt7,189461,4,Just Takes Time,Simon McBride,modern blues rock
0.52,0.743,11,-5.81,1,0.0584,0.192,0.133,0.187,0.565,117.036,audio_features,0yyZnKvbXBTlzL8680kyuw,spotify:track:0yyZnKvbXBTlzL8680kyuw,https://api.spotify.com/v1/tracks/0yyZnKvbXBTlzL8680kyuw,https://api.spotify.com/v1/audio-analysis/0yyZnKvbXBTlzL8680kyuw,210897,4,I'll Be Creepin',Sweet Crisis,cambridgeshire indie
0.281,0.9,11,-5.643,1,0.0464,0.0312,0.022,0.192,0.534,189.905,audio_features,1KqpIJN0QHQisjKwTIQkL1,spotify:track:1KqpIJN0QHQisjKwTIQkL1,https://api.spotify.com/v1/tracks/1KqpIJN0QHQisjKwTIQkL1,https://api.spotify.com/v1/audio-analysis/1KqpIJN0QHQisjKwTIQkL1,225878,4,6AM,Kris Barras Band,modern hard rock
0.532,0.841,11,-7.292,0,0.0287,0.00114,0.0295,0.167,0.611,148.109,audio_features,1WmrvibTXEP4DyrHIB8yMx,spotify:track:1WmrvibTXEP4DyrHIB8yMx,https://api.spotify.com/v1/tracks/1WmrvibTXEP4DyrHIB8yMx,https://api.spotify.com/v1/audio-analysis/1WmrvibTXEP4DyrHIB8yMx,276283,4,Ugly Brain - Single Version,Mike Ross,nwocr
0.46,0.914,2,-4.401,1,0.0534,0.0768,0.0,0.272,0.558,157.096,audio_features,5lJeApjTsFOmSb0Q3iCmQs,spotify:track:5lJeApjTsFOmSb0Q3iCmQs,https://api.spotify.com/v1/tracks/5lJeApjTsFOmSb0Q3iCmQs,https://api.spotify.com/v1/audio-analysis/5lJeApjTsFOmSb0Q3iCmQs,253667,4,Back to the Good,Chris Antonik,Unknown
0.516,0.784,0,-5.046,1,0.0408,0.003,0.0,0.059,0.542,130.108,audio_features,4fwvGZXHq2vYZUrO2TrESI,spotify:track:4fwvGZXHq2vYZUrO2TrESI,https://api.spotify.com/v1/tracks/4fwvGZXHq2vYZUrO2TrESI,https://api.spotify.com/v1/audio-analysis/4fwvGZXHq2vYZUrO2TrESI,207003,4,Too Much Is Never Too Much,Gnarfunkel,Unknown
0.378,0.593,5,-9.001,0,0.0486,0.175,0.0202,0.126,0.494,144.233,audio_features,3n2fRYNaGoDygheFYRJlNM,spotify:track:3n2fRYNaGoDygheFYRJlNM,https://api.spotify.com/v1/tracks/3n2fRYNaGoDygheFYRJlNM,https://api.spotify.com/v1/audio-analysis/3n2fRYNaGoDygheFYRJlNM,275200,3,Half-Tongue,All Them Witches,indie rock
0.484,0.858,2,-5.181,1,0.0446,0.106,0.00102,0.331,0.399,90.084,audio_features,66trObVQ3KylhIFgHEv27g,spotify:track:66trObVQ3KylhIFgHEv27g,https://api.spotify.com/v1/tracks/66trObVQ3KylhIFgHEv27g,https://api.spotify.com/v1/audio-analysis/66trObVQ3KylhIFgHEv27g,206277,4,Silver Paper,Leslie West,blues rock
0.192,0.791,9,-4.429,1,0.0867,0.000763,9.12e-05,0.0507,0.667,203.211,audio_features,4BYD2s44Gzhnpw9XsyhfKk,spotify:track:4BYD2s44Gzhnpw9XsyhfKk,https://api.spotify.com/v1/tracks/4BYD2s44Gzhnpw9XsyhfKk,https://api.spotify.com/v1/audio-analysis/4BYD2s44Gzhnpw9XsyhfKk,132299,4,How High,Steve Marriner,canadian blues
0.62,0.798,1,-6.093,0,0.045,0.0141,0.0596,0.297,0.659,139.154,audio_features,0Q4vxfviEyCBL27mzZUu1X,spotify:track:0Q4vxfviEyCBL27mzZUu1X,https://api.spotify.com/v1/tracks/0Q4vxfviEyCBL27mzZUu1X,https://api.spotify.com/v1/audio-analysis/0Q4vxfviEyCBL27mzZUu1X,289607,4,I Need To Be,The Cassaday Concoction,Unknown
0.414,0.635,11,-7.817,0,0.0593,0.00813,0.000136,0.0989,0.638,184.027,audio_features,0sL71NFPGTCMCylI0owpZN,spotify:track:0sL71NFPGTCMCylI0owpZN,https://api.spotify.com/v1/tracks/0sL71NFPGTCMCylI0owpZN,https://api.spotify.com/v1/audio-analysis/0sL71NFPGTCMCylI0owpZN,220364,4,Homesick Blues,True Strays,Unknown
0.642,0.729,8,-7.194,0,0.0424,0.0491,0.00764,0.182,0.751,118.061,audio_features,4dtIYwgOPuFZrjOKygyLl9,spotify:track:4dtIYwgOPuFZrjOKygyLl9,https://api.spotify.com/v1/tracks/4dtIYwgOPuFZrjOKygyLl9,https://api.spotify.com/v1/audio-analysis/4dtIYwgOPuFZrjOKygyLl9,224267,4,Hounds Loose,Dan Patlansky,modern blues rock
0.294,0.695,1,-5.876,1,0.0543,0.0028,6.46e-06,0.26,0.363,83.37,audio_features,3k1GpN1mzkzpXsJun3T5br,spotify:track:3k1GpN1mzkzpXsJun3T5br,https://api.spotify.com/v1/tracks/3k1GpN1mzkzpXsJun3T5br,https://api.spotify.com/v1/audio-analysis/3k1GpN1mzkzpXsJun3T5br,212972,4,Keep Up,Ryan Kinder,country pop
0.591,0.42,10,-6.986,1,0.0317,0.0146,0.000121,0.101,0.52,129.918,audio_features,51X5Rk23XIUiUid7GVlQZf,spotify:track:51X5Rk23XIUiUid7GVlQZf,https://api.spotify.com/v1/tracks/51X5Rk23XIUiUid7GVlQZf,https://api.spotify.com/v1/audio-analysis/51X5Rk23XIUiUid7GVlQZf,197783,4,Tell Me,Bones Owens,modern blues rock
0.668,0.527,5,-10.57,1,0.0373,0.393,1.01e-05,0.317,0.372,127.993,audio_features,7jC3g7Zt4hTsuOOMOBc75b,spotify:track:7jC3g7Zt4hTsuOOMOBc75b,https://api.spotify.com/v1/tracks/7jC3g7Zt4hTsuOOMOBc75b,https://api.spotify.com/v1/audio-analysis/7jC3g7Zt4hTsuOOMOBc75b,209692,4,The Call,The Gulls,Unknown
0.492,0.664,11,-8.116,1,0.0679,0.00584,0.329,0.101,0.35,154.919,audio_features,0VIcEmhGQ13EnZoIKlw89a,spotify:track:0VIcEmhGQ13EnZoIKlw89a,https://api.spotify.com/v1/tracks/0VIcEmhGQ13EnZoIKlw89a,https://api.spotify.com/v1/audio-analysis/0VIcEmhGQ13EnZoIKlw89a,191904,4,I Know Who You Are,The Stone Foxes,alternative roots rock
0.435,0.91,0,-3.995,1,0.0309,0.0351,0.00023,0.349,0.625,90.289,audio_features,1BvKwd2VSY9sVBPSDLSlbt,spotify:track:1BvKwd2VSY9sVBPSDLSlbt,https://api.spotify.com/v1/tracks/1BvKwd2VSY9sVBPSDLSlbt,https://api.spotify.com/v1/audio-analysis/1BvKwd2VSY9sVBPSDLSlbt,203720,4,Love and Devotion,The Temperance Movement,alternative roots rock
0.619,0.847,11,-7.957,0,0.0776,0.00137,0.00464,0.234,0.638,124.965,audio_features,597NMs0QRqHKrkj5e8pvHH,spotify:track:597NMs0QRqHKrkj5e8pvHH,https://api.spotify.com/v1/tracks/597NMs0QRqHKrkj5e8pvHH,https://api.spotify.com/v1/audio-analysis/597NMs0QRqHKrkj5e8pvHH,218017,4,Rubberband,Jesse Redwing,Unknown
0.571,0.538,1,-7.575,1,0.0641,0.0776,9.78e-05,0.0887,0.484,127.166,audio_features,1OPMX3mOqbfdLkAufCqcrs,spotify:track:1OPMX3mOqbfdLkAufCqcrs,https://api.spotify.com/v1/tracks/1OPMX3mOqbfdLkAufCqcrs,https://api.spotify.com/v1/audio-analysis/1OPMX3mOqbfdLkAufCqcrs,257600,4,Let Me Through,The Dead Weather,garage rock
0.565,0.675,6,-11.194,0,0.064,0.474,0.0133,0.189,0.746,118.189,audio_features,4dTnpAfrXeEWuGQt1cA3SF,spotify:track:4dTnpAfrXeEWuGQt1cA3SF,https://api.spotify.com/v1/tracks/4dTnpAfrXeEWuGQt1cA3SF,https://api.spotify.com/v1/audio-analysis/4dTnpAfrXeEWuGQt1cA3SF,236000,4,dirty claws,Hether,bedroom pop
0.594,0.659,2,-6.735,1,0.0498,0.00641,0.0425,0.0521,0.822,90.698,audio_features,71wyFs3xWEHVCw8HBOXndJ,spotify:track:71wyFs3xWEHVCw8HBOXndJ,https://api.spotify.com/v1/tracks/71wyFs3xWEHVCw8HBOXndJ,https://api.spotify.com/v1/audio-analysis/71wyFs3xWEHVCw8HBOXndJ,198833,4,STREET'S QUEEN,The Dream Roll,Unknown
0.228,0.688,1,-3.426,0,0.0507,0.000216,0.00205,0.0824,0.412,182.49,audio_features,4bmA9Hd5F2u9MvnewudhjB,spotify:track:4bmA9Hd5F2u9MvnewudhjB,https://api.spotify.com/v1/tracks/4bmA9Hd5F2u9MvnewudhjB,https://api.spotify.com/v1/audio-analysis/4bmA9Hd5F2u9MvnewudhjB,294547,3,Lucky,Jane Lee Hooker,Unknown
0.426,0.947,2,-4.89,1,0.0854,0.0165,0.0,0.162,0.55,92.226,audio_features,20jcu0GEUol1uArAwIZDvX,spotify:track:20jcu0GEUol1uArAwIZDvX,https://api.spotify.com/v1/tracks/20jcu0GEUol1uArAwIZDvX,https://api.spotify.com/v1/audio-analysis/20jcu0GEUol1uArAwIZDvX,204400,4,Nothing Left To Lose,LoveSick Radio,Unknown
0.508,0.787,9,-7.046,1,0.0473,0.0755,7.46e-06,0.17,0.704,89.771,audio_features,72sihXI4EcZjbbnoo2yyHQ,spotify:track:72sihXI4EcZjbbnoo2yyHQ,https://api.spotify.com/v1/tracks/72sihXI4EcZjbbnoo2yyHQ,https://api.spotify.com/v1/audio-analysis/72sihXI4EcZjbbnoo2yyHQ,217125,4,Still Alive and Well,Sass Jordan,classic canadian rock
0.379,0.796,2,-5.683,1,0.0392,1.34e-05,0.00426,0.359,0.387,130.666,audio_features,4aGwqnQRU1nQuDuqGkNnoR,spotify:track:4aGwqnQRU1nQuDuqGkNnoR,https://api.spotify.com/v1/tracks/4aGwqnQRU1nQuDuqGkNnoR,https://api.spotify.com/v1/audio-analysis/4aGwqnQRU1nQuDuqGkNnoR,234796,4,Into The Midnight Sun,Electric Boys,funk metal
0.696,0.803,9,-4.322,0,0.0382,0.00764,0.0384,0.075,0.74,125.106,audio_features,684zvrg5lfmqyu13C1eUlX,spotify:track:684zvrg5lfmqyu13C1eUlX,https://api.spotify.com/v1/tracks/684zvrg5lfmqyu13C1eUlX,https://api.spotify.com/v1/audio-analysis/684zvrg5lfmqyu13C1eUlX,173520,4,What Goes Up,8 Ball Aitken,australian country
0.311,0.668,8,-5.475,1,0.201,0.00996,0.0,0.177,0.696,167.046,audio_features,5UJTAeX6bJC9lKi7kgLI6y,spotify:track:5UJTAeX6bJC9lKi7kgLI6y,https://api.spotify.com/v1/tracks/5UJTAeX6bJC9lKi7kgLI6y,https://api.spotify.com/v1/audio-analysis/5UJTAeX6bJC9lKi7kgLI6y,132417,4,Westbound,Howlin' Sun,bergen indie
0.383,0.892,9,-5.613,0,0.0758,0.000643,0.767,0.409,0.75,82.979,audio_features,50UtDNOwKeVHlBnO5xF0eU,spotify:track:50UtDNOwKeVHlBnO5xF0eU,https://api.spotify.com/v1/tracks/50UtDNOwKeVHlBnO5xF0eU,https://api.spotify.com/v1/audio-analysis/50UtDNOwKeVHlBnO5xF0eU,169781,4,God Damn Wolf Man,The Heavy Eyes,alternative roots rock
0.488,0.704,2,-5.037,1,0.103,0.0527,3.09e-06,0.0941,0.511,157.904,audio_features,6wFtwvkZ0j0ldpQkc1RvRn,spotify:track:6wFtwvkZ0j0ldpQkc1RvRn,https://api.spotify.com/v1/tracks/6wFtwvkZ0j0ldpQkc1RvRn,https://api.spotify.com/v1/audio-analysis/6wFtwvkZ0j0ldpQkc1RvRn,240484,4,Karma,The Main Squeeze,retro soul
0.429,0.965,7,-2.207,1,0.12,0.00766,0.000159,0.0719,0.5,166.06,audio_features,6qWbdBTcF2u7zvSXLxKRZx,spotify:track:6qWbdBTcF2u7zvSXLxKRZx,https://api.spotify.com/v1/tracks/6qWbdBTcF2u7zvSXLxKRZx,https://api.spotify.com/v1/audio-analysis/6qWbdBTcF2u7zvSXLxKRZx,168937,4,Black Magic,Band Of Skulls,garage rock
0.43,0.852,9,-7.303,0,0.0309,0.0068,0.00011,0.137,0.509,93.375,audio_features,32xYsLJbczsr2s4aR0Snft,spotify:track:32xYsLJbczsr2s4aR0Snft,https://api.spotify.com/v1/tracks/32xYsLJbczsr2s4aR0Snft,https://api.spotify.com/v1/audio-analysis/32xYsLJbczsr2s4aR0Snft,220467,4,Are You,The Delta Saints,modern blues rock
0.625,0.732,0,-6.213,1,0.0672,0.128,0.00309,0.097,0.549,84.032,audio_features,4TN7nQty1SvMEwNxOaug0b,spotify:track:4TN7nQty1SvMEwNxOaug0b,https://api.spotify.com/v1/tracks/4TN7nQty1SvMEwNxOaug0b,https://api.spotify.com/v1/audio-analysis/4TN7nQty1SvMEwNxOaug0b,262427,4,Got Love - Made In Muscle Shoals,The Revivalists,modern alternative rock
0.465,0.751,2,-5.801,1,0.126,0.279,0.00764,0.208,0.618,149.501,audio_features,5SefpS9fNKmduJWxxqH0tA,spotify:track:5SefpS9fNKmduJWxxqH0tA,https://api.spotify.com/v1/tracks/5SefpS9fNKmduJWxxqH0tA,https://api.spotify.com/v1/audio-analysis/5SefpS9fNKmduJWxxqH0tA,203100,4,Click Click Domino (feat. Marcus King),Ida Mae,uk americana
0.293,0.842,9,-8.184,1,0.0419,0.0305,0.148,0.348,0.557,85.379,audio_features,2bsJZptUrnp4Rt786WKxc6,spotify:track:2bsJZptUrnp4Rt786WKxc6,https://api.spotify.com/v1/tracks/2bsJZptUrnp4Rt786WKxc6,https://api.spotify.com/v1/audio-analysis/2bsJZptUrnp4Rt786WKxc6,181703,4,Sunshine Lady,The Shelter People,Unknown
0.51,0.826,11,-6.673,1,0.08,0.00468,0.0,0.143,0.759,100.178,audio_features,5h30PUy2sOIFysmZmCGlMK,spotify:track:5h30PUy2sOIFysmZmCGlMK,https://api.spotify.com/v1/tracks/5h30PUy2sOIFysmZmCGlMK,https://api.spotify.com/v1/audio-analysis/5h30PUy2sOIFysmZmCGlMK,175267,4,Alright,Dirty Streets,memphis indie
0.442,0.554,11,-7.858,1,0.124,0.236,0.00017,0.0795,0.372,176.31,audio_features,4bwrku78zobaXo2V9vPW6J,spotify:track:4bwrku78zobaXo2V9vPW6J,https://api.spotify.com/v1/tracks/4bwrku78zobaXo2V9vPW6J,https://api.spotify.com/v1/audio-analysis/4bwrku78zobaXo2V9vPW6J,219320,4,Freedom,Jason Lee McKinney Band,Unknown
0.204,0.913,11,-5.526,0,0.0949,0.000728,0.0945,0.0928,0.43,167.339,audio_features,6AZwTnQm2guVtmaKCINreN,spotify:track:6AZwTnQm2guVtmaKCINreN,https://api.spotify.com/v1/tracks/6AZwTnQm2guVtmaKCINreN,https://api.spotify.com/v1/audio-analysis/6AZwTnQm2guVtmaKCINreN,208000,4,Wicked Girl,Tyler Boone,south carolina indie
0.328,0.921,7,-5.513,1,0.0527,0.000415,0.00711,0.271,0.383,118.717,audio_features,7bdTFAhATxC9bIxBGGyI3E,spotify:track:7bdTFAhATxC9bIxBGGyI3E,https://api.spotify.com/v1/tracks/7bdTFAhATxC9bIxBGGyI3E,https://api.spotify.com/v1/audio-analysis/7bdTFAhATxC9bIxBGGyI3E,235840,4,Woolamai,Smoke Stack Rhino,australian blues
0.481,0.902,10,-3.962,0,0.0404,0.000575,0.00226,0.0785,0.671,158.098,audio_features,2yTZSzl6XflxCRU7NnnW8M,spotify:track:2yTZSzl6XflxCRU7NnnW8M,https://api.spotify.com/v1/tracks/2yTZSzl6XflxCRU7NnnW8M,https://api.spotify.com/v1/audio-analysis/2yTZSzl6XflxCRU7NnnW8M,288240,4,No More Fire,The Gravel Project,Unknown
0.473,0.784,7,-5.375,1,0.0307,0.0101,0.121,0.145,0.5,89.988,audio_features,2hYQpTCX3z4LybxKKRhaBO,spotify:track:2hYQpTCX3z4LybxKKRhaBO,https://api.spotify.com/v1/tracks/2hYQpTCX3z4LybxKKRhaBO,https://api.spotify.com/v1/audio-analysis/2hYQpTCX3z4LybxKKRhaBO,265277,4,Will We Ever,Willie and the Bandits,cornwall indie
0.528,0.924,4,-4.99,0,0.0475,0.339,0.0,0.345,0.41,125.974,audio_features,1x5dPO4NtMBt8BsVx8cMzs,spotify:track:1x5dPO4NtMBt8BsVx8cMzs,https://api.spotify.com/v1/tracks/1x5dPO4NtMBt8BsVx8cMzs,https://api.spotify.com/v1/audio-analysis/1x5dPO4NtMBt8BsVx8cMzs,168571,4,Twisted Angel,Ziggy Sullivin,Unknown
0.458,0.882,2,-5.437,1,0.052,0.00253,0.0236,0.099,0.547,114.672,audio_features,5bSHyDR9VHcFUVUdh3cITx,spotify:track:5bSHyDR9VHcFUVUdh3cITx,https://api.spotify.com/v1/tracks/5bSHyDR9VHcFUVUdh3cITx,https://api.spotify.com/v1/audio-analysis/5bSHyDR9VHcFUVUdh3cITx,232104,4,You Give Me Something,Hamish Anderson,modern blues rock
0.541,0.854,9,-5.89,1,0.0708,0.0447,9.83e-05,0.843,0.403,99.989,audio_features,4aUE56uaJa8ww8eayKVrEq,spotify:track:4aUE56uaJa8ww8eayKVrEq,https://api.spotify.com/v1/tracks/4aUE56uaJa8ww8eayKVrEq,https://api.spotify.com/v1/audio-analysis/4aUE56uaJa8ww8eayKVrEq,131015,4,Shine,ALIAS,Unknown
0.24,0.857,6,-7.824,1,0.144,0.0023,7.43e-05,0.0898,0.316,79.874,audio_features,5DWagsDtyFGdUSD2EM0dBQ,spotify:track:5DWagsDtyFGdUSD2EM0dBQ,https://api.spotify.com/v1/tracks/5DWagsDtyFGdUSD2EM0dBQ,https://api.spotify.com/v1/audio-analysis/5DWagsDtyFGdUSD2EM0dBQ,239120,4,The Mould,El Perro,Unknown
0.371,0.821,0,-5.167,1,0.0453,0.00919,5.96e-06,0.142,0.263,132.888,audio_features,7u4iSaTwibK4RlptP5mdnY,spotify:track:7u4iSaTwibK4RlptP5mdnY,https://api.spotify.com/v1/tracks/7u4iSaTwibK4RlptP5mdnY,https://api.spotify.com/v1/audio-analysis/7u4iSaTwibK4RlptP5mdnY,288256,4,Muddy Water,Zach Person,Unknown
0.549,0.676,4,-9.845,1,0.0408,0.00116,2.19e-06,0.283,0.575,127.151,audio_features,078Ubk0ej7JTAph4R6NZbJ,spotify:track:078Ubk0ej7JTAph4R6NZbJ,https://api.spotify.com/v1/tracks/078Ubk0ej7JTAph4R6NZbJ,https://api.spotify.com/v1/audio-analysis/078Ubk0ej7JTAph4R6NZbJ,169000,4,Them That Matter Don't Mind,Rehab,redneck
0.49,0.786,6,-9.334,0,0.0465,0.0188,0.00693,0.967,0.716,126.002,audio_features,4Yi0zzUGqcf4fF1hmyGfKI,spotify:track:4Yi0zzUGqcf4fF1hmyGfKI,https://api.spotify.com/v1/tracks/4Yi0zzUGqcf4fF1hmyGfKI,https://api.spotify.com/v1/audio-analysis/4Yi0zzUGqcf4fF1hmyGfKI,153523,4,Feels Like Home,Phillip-Michael Scales,Unknown
0.66,0.576,0,-6.4,1,0.0319,0.00159,0.0493,0.15,0.771,120.046,audio_features,6fZqH2RSqDS0DWIi1US4BO,spotify:track:6fZqH2RSqDS0DWIi1US4BO,https://api.spotify.com/v1/tracks/6fZqH2RSqDS0DWIi1US4BO,https://api.spotify.com/v1/audio-analysis/6fZqH2RSqDS0DWIi1US4BO,193987,4,Light Of The Moon,Davy Knowles,isle of man indie
0.205,0.921,4,-3.056,0,0.328,0.00435,0.002,0.334,0.248,168.177,audio_features,3fj0DAZAGzvwG1Qj59Q8eO,spotify:track:3fj0DAZAGzvwG1Qj59Q8eO,https://api.spotify.com/v1/tracks/3fj0DAZAGzvwG1Qj59Q8eO,https://api.spotify.com/v1/audio-analysis/3fj0DAZAGzvwG1Qj59Q8eO,271741,4,1984,The Last Internationale,garage rock revival
0.318,0.896,4,-4.8,0,0.0755,0.00056,0.00573,0.31,0.499,148.673,audio_features,4BsPswOqGrJhsUzdCVTPN0,spotify:track:4BsPswOqGrJhsUzdCVTPN0,https://api.spotify.com/v1/tracks/4BsPswOqGrJhsUzdCVTPN0,https://api.spotify.com/v1/audio-analysis/4BsPswOqGrJhsUzdCVTPN0,203365,4,Baby Blue,Gyasi,Unknown
0.637,0.948,7,-6.362,1,0.119,0.0228,0.782,0.42,0.282,120.049,audio_features,02V2PwXfovnT03QPHpp1SF,spotify:track:02V2PwXfovnT03QPHpp1SF,https://api.spotify.com/v1/tracks/02V2PwXfovnT03QPHpp1SF,https://api.spotify.com/v1/audio-analysis/02V2PwXfovnT03QPHpp1SF,155987,4,Rollin 'N Tumblin,North Mississippi Allstars,jam band
0.553,0.892,0,-7.611,1,0.0504,0.000655,0.00153,0.442,0.609,101.002,audio_features,7GXqZ0v1AovRQDV0NBIs4a,spotify:track:7GXqZ0v1AovRQDV0NBIs4a,https://api.spotify.com/v1/tracks/7GXqZ0v1AovRQDV0NBIs4a,https://api.spotify.com/v1/audio-analysis/7GXqZ0v1AovRQDV0NBIs4a,251733,4,Hold on It,The Sideshow Tragedy,modern blues rock
0.406,0.858,2,-7.333,1,0.0696,0.281,0.0,0.372,0.899,167.756,audio_features,0DdDbFj0v5UlXC8j2CxJg6,spotify:track:0DdDbFj0v5UlXC8j2CxJg6,https://api.spotify.com/v1/tracks/0DdDbFj0v5UlXC8j2CxJg6,https://api.spotify.com/v1/audio-analysis/0DdDbFj0v5UlXC8j2CxJg6,161728,5,All I've Got is You,J.D. Simo,modern blues rock
0.636,0.67,7,-5.429,1,0.0268,0.0221,0.153,0.106,0.489,95.032,audio_features,1ApqnL4anYkSjhh8RoLkPw,spotify:track:1ApqnL4anYkSjhh8RoLkPw,https://api.spotify.com/v1/tracks/1ApqnL4anYkSjhh8RoLkPw,https://api.spotify.com/v1/audio-analysis/1ApqnL4anYkSjhh8RoLkPw,168440,4,Sailing Down,The Wanton Bishops,lebanese indie
0.571,0.892,11,-4.551,0,0.0483,0.0171,0.000215,0.136,0.629,89.991,audio_features,5X32g7xtJOlgmX6hNXebXa,spotify:track:5X32g7xtJOlgmX6hNXebXa,https://api.spotify.com/v1/tracks/5X32g7xtJOlgmX6hNXebXa,https://api.spotify.com/v1/audio-analysis/5X32g7xtJOlgmX6hNXebXa,219154,4,Wild,Baba Jenkins,Unknown
0.598,0.802,0,-7.106,1,0.0251,0.00269,0.0549,0.236,0.408,91.029,audio_features,0iPRmHlbc2egmnpS1GEz4I,spotify:track:0iPRmHlbc2egmnpS1GEz4I,https://api.spotify.com/v1/tracks/0iPRmHlbc2egmnpS1GEz4I,https://api.spotify.com/v1/audio-analysis/0iPRmHlbc2egmnpS1GEz4I,207870,4,Get Your Head Right,Jim Suhler & Monkey Beat,blues band
0.375,0.71,0,-8.665,1,0.267,0.000867,0.00628,0.104,0.559,97.335,audio_features,14FW5L81Px03LnnsXnB2LG,spotify:track:14FW5L81Px03LnnsXnB2LG,https://api.spotify.com/v1/tracks/14FW5L81Px03LnnsXnB2LG,https://api.spotify.com/v1/audio-analysis/14FW5L81Px03LnnsXnB2LG,214843,4,What's the Trick?,Jack White,alternative rock
0.511,0.79,5,-6.197,0,0.041,0.000333,7.03e-05,0.128,0.297,136.007,audio_features,1KK0CRO47v2pYmKfct9GbD,spotify:track:1KK0CRO47v2pYmKfct9GbD,https://api.spotify.com/v1/tracks/1KK0CRO47v2pYmKfct9GbD,https://api.spotify.com/v1/audio-analysis/1KK0CRO47v2pYmKfct9GbD,242934,4,One Thing I Feared,Clockwork Wolf & Co.,Unknown
0.316,0.755,6,-5.924,0,0.0743,0.006,0.00618,0.172,0.566,134.905,audio_features,7iiHpRaetFtBweEMVnG1TH,spotify:track:7iiHpRaetFtBweEMVnG1TH,https://api.spotify.com/v1/tracks/7iiHpRaetFtBweEMVnG1TH,https://api.spotify.com/v1/audio-analysis/7iiHpRaetFtBweEMVnG1TH,188992,3,Meet Me in the Bottom,Buffalo Nichols,black americana
0.576,0.692,7,-5.788,1,0.0293,0.00025,0.411,0.0708,0.666,104.515,audio_features,7EPpQ2FZRoIIB7CRhRUwbH,spotify:track:7EPpQ2FZRoIIB7CRhRUwbH,https://api.spotify.com/v1/tracks/7EPpQ2FZRoIIB7CRhRUwbH,https://api.spotify.com/v1/audio-analysis/7EPpQ2FZRoIIB7CRhRUwbH,270753,4,Scarborough Street Fight,The Sheepdogs,canadian rock
0.503,0.932,2,-5.584,1,0.104,0.00616,1.44e-06,0.058,0.294,133.983,audio_features,03COlVqn5cuG51u2txqzGt,spotify:track:03COlVqn5cuG51u2txqzGt,https://api.spotify.com/v1/tracks/03COlVqn5cuG51u2txqzGt,https://api.spotify.com/v1/audio-analysis/03COlVqn5cuG51u2txqzGt,212760,4,Hurricane Coming,The Heavy,bath indie
0.333,0.8,8,-5.538,1,0.114,0.014,0.000148,0.39,0.369,136.596,audio_features,1UTNZLkptltS6oNrMzva3s,spotify:track:1UTNZLkptltS6oNrMzva3s,https://api.spotify.com/v1/tracks/1UTNZLkptltS6oNrMzva3s,https://api.spotify.com/v1/audio-analysis/1UTNZLkptltS6oNrMzva3s,146178,4,I Want You,Reignwolf,modern alternative rock
0.488,0.718,0,-5.56,1,0.0292,0.00526,0.00145,0.152,0.273,124.713,audio_features,32bIll1Vlij9BjKa2e8clR,spotify:track:32bIll1Vlij9BjKa2e8clR,https://api.spotify.com/v1/tracks/32bIll1Vlij9BjKa2e8clR,https://api.spotify.com/v1/audio-analysis/32bIll1Vlij9BjKa2e8clR,249871,4,Head Above Water,Laura Cox,Unknown
0.539,0.844,1,-5.604,1,0.0407,0.000186,0.524,0.238,0.466,119.985,audio_features,3XGCZQTIl2AXccefEuJfeh,spotify:track:3XGCZQTIl2AXccefEuJfeh,https://api.spotify.com/v1/tracks/3XGCZQTIl2AXccefEuJfeh,https://api.spotify.com/v1/audio-analysis/3XGCZQTIl2AXccefEuJfeh,199800,4,Little Thing Gone Wild,Black Rebel Motorcycle Club,alternative rock
0.46,0.856,7,-4.628,1,0.229,0.00549,0.000939,0.133,0.746,140.038,audio_features,6hY92vu9OTD8B7uTJgYsN4,spotify:track:6hY92vu9OTD8B7uTJgYsN4,https://api.spotify.com/v1/tracks/6hY92vu9OTD8B7uTJgYsN4,https://api.spotify.com/v1/audio-analysis/6hY92vu9OTD8B7uTJgYsN4,215880,4,Lie Lie Lie,Marcus King,modern blues
0.545,0.757,0,-5.228,1,0.0396,0.408,0.045,0.16,0.714,152.217,audio_features,7HRKgCruDphRaLW4wmx8xM,spotify:track:7HRKgCruDphRaLW4wmx8xM,https://api.spotify.com/v1/tracks/7HRKgCruDphRaLW4wmx8xM,https://api.spotify.com/v1/audio-analysis/7HRKgCruDphRaLW4wmx8xM,436000,4,Can't You Hear Me Knocking - Remastered,The Rolling Stones,album rock
