danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.322,0.932,11,-5.518,0,0.0855,0.000214,1.23e-05,0.122,0.43,195.218,audio_features,4wEQ8ajmibfITVjawBjq61,spotify:track:4wEQ8ajmibfITVjawBjq61,https://api.spotify.com/v1/tracks/4wEQ8ajmibfITVjawBjq61,https://api.spotify.com/v1/audio-analysis/4wEQ8ajmibfITVjawBjq61,174758,3
0.214,0.961,11,-5.393,0,0.26,0.00199,3.86e-06,0.0644,0.285,97.523,audio_features,1oIEBoljXDbbaEciwMVzfx,spotify:track:1oIEBoljXDbbaEciwMVzfx,https://api.spotify.com/v1/tracks/1oIEBoljXDbbaEciwMVzfx,https://api.spotify.com/v1/audio-analysis/1oIEBoljXDbbaEciwMVzfx,129079,4
0.171,0.973,9,-3.039,1,0.147,1.79e-06,1.18e-05,0.274,0.305,152.636,audio_features,0lP6unRRdWs0cqa6qjsSmn,spotify:track:0lP6unRRdWs0cqa6qjsSmn,https://api.spotify.com/v1/tracks/0lP6unRRdWs0cqa6qjsSmn,https://api.spotify.com/v1/audio-analysis/0lP6unRRdWs0cqa6qjsSmn,328016,4
0.509,0.732,8,-5.723,0,0.0397,0.0551,0.241,0.0652,0.263,138.037,audio_features,23lu3i2IiQgqR5xBKJhdHR,spotify:track:23lu3i2IiQgqR5xBKJhdHR,https://api.spotify.com/v1/tracks/23lu3i2IiQgqR5xBKJhdHR,https://api.spotify.com/v1/audio-analysis/23lu3i2IiQgqR5xBKJhdHR,189106,4
0.533,0.929,6,-5.256,0,0.121,0.000536,0.00395,0.0981,0.343,170.024,audio_features,2tCwpWtQsAFGafn1tZCcfm,spotify:track:2tCwpWtQsAFGafn1tZCcfm,https://api.spotify.com/v1/tracks/2tCwpWtQsAFGafn1tZCcfm,https://api.spotify.com/v1/audio-analysis/2tCwpWtQsAFGafn1tZCcfm,217309,4
0.486,0.935,1,-4.154,1,0.0582,0.000235,9.8e-06,0.339,0.183,100.028,audio_features,3ZpKJSyH04bVosqILYY5AB,spotify:track:3ZpKJSyH04bVosqILYY5AB,https://api.spotify.com/v1/tracks/3ZpKJSyH04bVosqILYY5AB,https://api.spotify.com/v1/audio-analysis/3ZpKJSyH04bVosqILYY5AB,199241,4
0.46,0.795,11,-5.694,0,0.107,0.0266,4.34e-06,0.134,0.199,124.881,audio_features,47PYHSLF6jGxUxDXoUFs2v,spotify:track:47PYHSLF6jGxUxDXoUFs2v,https://api.spotify.com/v1/tracks/47PYHSLF6jGxUxDXoUFs2v,https://api.spotify.com/v1/audio-analysis/47PYHSLF6jGxUxDXoUFs2v,276480,4
0.299,0.666,4,-7.244,0,0.0419,0.00191,0.81,0.111,0.24,85.404,audio_features,0aOsJ0gpHm7cfG2AMaBX1g,spotify:track:0aOsJ0gpHm7cfG2AMaBX1g,https://api.spotify.com/v1/tracks/0aOsJ0gpHm7cfG2AMaBX1g,https://api.spotify.com/v1/audio-analysis/0aOsJ0gpHm7cfG2AMaBX1g,393027,4
0.573,0.892,0,-6.63,0,0.0485,0.045,0.0211,0.157,0.35,125.014,audio_features,5C4y8xih0UowIf9yPgSAYT,spotify:track:5C4y8xih0UowIf9yPgSAYT,https://api.spotify.com/v1/tracks/5C4y8xih0UowIf9yPgSAYT,https://api.spotify.com/v1/audio-analysis/5C4y8xih0UowIf9yPgSAYT,254368,4
0.35,0.955,2,-3.403,1,0.137,0.0141,2.66e-05,0.104,0.329,171.926,audio_features,3B8UX8YFfS7ck4BOI7Hc7U,spotify:track:3B8UX8YFfS7ck4BOI7Hc7U,https://api.spotify.com/v1/tracks/3B8UX8YFfS7ck4BOI7Hc7U,https://api.spotify.com/v1/audio-analysis/3B8UX8YFfS7ck4BOI7Hc7U,161860,4
0.481,0.827,1,-6.83,1,0.0361,4.67e-06,0.827,0.19,0.0345,102.033,audio_features,7y9USehMh5BWR0tWXsXJ5K,spotify:track:7y9USehMh5BWR0tWXsXJ5K,https://api.spotify.com/v1/tracks/7y9USehMh5BWR0tWXsXJ5K,https://api.spotify.com/v1/audio-analysis/7y9USehMh5BWR0tWXsXJ5K,289289,4
0.404,0.727,2,-4.942,0,0.0421,0.000651,2.24e-05,0.358,0.277,91.778,audio_features,4uyZcMuMZ53OPEqH41AsUe,spotify:track:4uyZcMuMZ53OPEqH41AsUe,https://api.spotify.com/v1/tracks/4uyZcMuMZ53OPEqH41AsUe,https://api.spotify.com/v1/audio-analysis/4uyZcMuMZ53OPEqH41AsUe,245664,4
0.405,0.943,6,-5.399,0,0.0929,7.95e-05,0.000672,0.159,0.521,175.008,audio_features,08IikpGxSbo2oxqxCWy5Ig,spotify:track:08IikpGxSbo2oxqxCWy5Ig,https://api.spotify.com/v1/tracks/08IikpGxSbo2oxqxCWy5Ig,https://api.spotify.com/v1/audio-analysis/08IikpGxSbo2oxqxCWy5Ig,227707,4
0.44,0.932,7,-3.626,1,0.0538,0.00043,0.212,0.759,0.411,153.095,audio_features,5j6GKJumEweQIpE91QZcby,spotify:track:5j6GKJumEweQIpE91QZcby,https://api.spotify.com/v1/tracks/5j6GKJumEweQIpE91QZcby,https://api.spotify.com/v1/audio-analysis/5j6GKJumEweQIpE91QZcby,188235,4
0.508,0.85,0,-6.613,1,0.0567,0.107,0.148,0.09,0.234,169.975,audio_features,79sLgm42dVXtLAModGd7CJ,spotify:track:79sLgm42dVXtLAModGd7CJ,https://api.spotify.com/v1/tracks/79sLgm42dVXtLAModGd7CJ,https://api.spotify.com/v1/audio-analysis/79sLgm42dVXtLAModGd7CJ,261207,4
0.426,0.649,7,-8.325,1,0.158,0.0388,0.0402,0.075,0.226,72.608,audio_features,2f9na3HI0nVqecagiV0vGO,spotify:track:2f9na3HI0nVqecagiV0vGO,https://api.spotify.com/v1/tracks/2f9na3HI0nVqecagiV0vGO,https://api.spotify.com/v1/audio-analysis/2f9na3HI0nVqecagiV0vGO,78531,4
0.461,0.977,5,-3.583,0,0.189,0.000986,0.0,0.286,0.173,116.571,audio_features,0epZ0WL25qEmScVrKzZhL8,spotify:track:0epZ0WL25qEmScVrKzZhL8,https://api.spotify.com/v1/tracks/0epZ0WL25qEmScVrKzZhL8,https://api.spotify.com/v1/audio-analysis/0epZ0WL25qEmScVrKzZhL8,174213,4
0.534,0.91,2,-3.003,1,0.0516,0.00016,0.00148,0.176,0.409,130.013,audio_features,6YscsgZWCPcceessZBN1di,spotify:track:6YscsgZWCPcceessZBN1di,https://api.spotify.com/v1/tracks/6YscsgZWCPcceessZBN1di,https://api.spotify.com/v1/audio-analysis/6YscsgZWCPcceessZBN1di,271943,4
0.462,0.875,11,-6.767,0,0.0406,3.71e-05,0.000353,0.0891,0.433,150.041,audio_features,2sIkhkfN6uC1d2E06Ke5a8,spotify:track:2sIkhkfN6uC1d2E06Ke5a8,https://api.spotify.com/v1/tracks/2sIkhkfN6uC1d2E06Ke5a8,https://api.spotify.com/v1/audio-analysis/2sIkhkfN6uC1d2E06Ke5a8,235500,4
0.348,0.758,0,-5.473,1,0.0593,0.207,0.018,0.333,0.172,130.253,audio_features,0wPkG2Hq0PCnZpQFaPurfl,spotify:track:0wPkG2Hq0PCnZpQFaPurfl,https://api.spotify.com/v1/tracks/0wPkG2Hq0PCnZpQFaPurfl,https://api.spotify.com/v1/audio-analysis/0wPkG2Hq0PCnZpQFaPurfl,254723,3
0.569,0.499,9,-13.927,0,0.0506,0.166,0.0455,0.0738,0.496,169.963,audio_features,5KY4Km7rllwWovNNU8hhPt,spotify:track:5KY4Km7rllwWovNNU8hhPt,https://api.spotify.com/v1/tracks/5KY4Km7rllwWovNNU8hhPt,https://api.spotify.com/v1/audio-analysis/5KY4Km7rllwWovNNU8hhPt,235000,4
0.449,0.951,1,-3.204,0,0.131,1.66e-05,0.00587,0.441,0.433,160.042,audio_features,2TfNBZNReB9L02rmi5tsnA,spotify:track:2TfNBZNReB9L02rmi5tsnA,https://api.spotify.com/v1/tracks/2TfNBZNReB9L02rmi5tsnA,https://api.spotify.com/v1/audio-analysis/2TfNBZNReB9L02rmi5tsnA,218503,3
0.179,0.798,3,-7.618,0,0.0586,0.0207,0.846,0.095,0.155,152.972,audio_features,1WVXzE0JtaYmkJjhZzE7aS,spotify:track:1WVXzE0JtaYmkJjhZzE7aS,https://api.spotify.com/v1/tracks/1WVXzE0JtaYmkJjhZzE7aS,https://api.spotify.com/v1/audio-analysis/1WVXzE0JtaYmkJjhZzE7aS,576912,4
0.454,0.563,4,-7.653,0,0.0367,0.211,0.957,0.126,0.0621,119.939,audio_features,6ulChWOHPyWGXQ1SNSZajI,spotify:track:6ulChWOHPyWGXQ1SNSZajI,https://api.spotify.com/v1/tracks/6ulChWOHPyWGXQ1SNSZajI,https://api.spotify.com/v1/audio-analysis/6ulChWOHPyWGXQ1SNSZajI,214250,4
0.174,0.941,5,-5.748,0,0.128,0.000511,7.29e-05,0.2,0.315,81.778,audio_features,0hXSGi92Kprn6CEhULCGV3,spotify:track:0hXSGi92Kprn6CEhULCGV3,https://api.spotify.com/v1/tracks/0hXSGi92Kprn6CEhULCGV3,https://api.spotify.com/v1/audio-analysis/0hXSGi92Kprn6CEhULCGV3,193281,4
0.194,0.946,2,-5.04,0,0.0742,1.72e-05,0.858,0.355,0.0534,98.626,audio_features,63OqMoUP4Racq9holZo6dU,spotify:track:63OqMoUP4Racq9holZo6dU,https://api.spotify.com/v1/tracks/63OqMoUP4Racq9holZo6dU,https://api.spotify.com/v1/audio-analysis/63OqMoUP4Racq9holZo6dU,447298,4
0.278,0.834,9,-10.08,0,0.105,0.113,0.0172,0.192,0.118,133.523,audio_features,61QZFPNZvNKPaY9nnAgKbX,spotify:track:61QZFPNZvNKPaY9nnAgKbX,https://api.spotify.com/v1/tracks/61QZFPNZvNKPaY9nnAgKbX,https://api.spotify.com/v1/audio-analysis/61QZFPNZvNKPaY9nnAgKbX,461307,5
0.244,0.816,3,-8.055,0,0.0634,0.000335,0.873,0.112,0.198,144.775,audio_features,6ss6OkJFKQHnqO84sizM4w,spotify:track:6ss6OkJFKQHnqO84sizM4w,https://api.spotify.com/v1/tracks/6ss6OkJFKQHnqO84sizM4w,https://api.spotify.com/v1/audio-analysis/6ss6OkJFKQHnqO84sizM4w,234600,4
0.557,0.943,7,-2.755,1,0.237,0.0395,0.0,0.294,0.697,159.904,audio_features,3OMaAVh09E6AgvevhWybRP,spotify:track:3OMaAVh09E6AgvevhWybRP,https://api.spotify.com/v1/tracks/3OMaAVh09E6AgvevhWybRP,https://api.spotify.com/v1/audio-analysis/3OMaAVh09E6AgvevhWybRP,214775,4
0.525,0.89,2,-4.222,1,0.0557,0.00135,0.813,0.0822,0.604,160.083,audio_features,2Y4diJY7G623aDm3eHfqJA,spotify:track:2Y4diJY7G623aDm3eHfqJA,https://api.spotify.com/v1/tracks/2Y4diJY7G623aDm3eHfqJA,https://api.spotify.com/v1/audio-analysis/2Y4diJY7G623aDm3eHfqJA,193067,4
0.43,0.887,8,-4.12,0,0.11,0.0648,0.0,0.13,0.226,171.998,audio_features,4oOCcO06KEM6a8gEEBOh8x,spotify:track:4oOCcO06KEM6a8gEEBOh8x,https://api.spotify.com/v1/tracks/4oOCcO06KEM6a8gEEBOh8x,https://api.spotify.com/v1/audio-analysis/4oOCcO06KEM6a8gEEBOh8x,128372,4
0.493,0.727,4,-7.763,0,0.0475,0.000152,0.625,0.333,0.256,120.002,audio_features,5GbEVRKvHeBEE8PARaRQOJ,spotify:track:5GbEVRKvHeBEE8PARaRQOJ,https://api.spotify.com/v1/tracks/5GbEVRKvHeBEE8PARaRQOJ,https://api.spotify.com/v1/audio-analysis/5GbEVRKvHeBEE8PARaRQOJ,491180,4
0.402,0.896,7,-7.116,1,0.0821,5.5e-05,4.71e-05,0.293,0.248,177.072,audio_features,6UHkVaXaIioxAFmXmOyRfW,spotify:track:6UHkVaXaIioxAFmXmOyRfW,https://api.spotify.com/v1/tracks/6UHkVaXaIioxAFmXmOyRfW,https://api.spotify.com/v1/audio-analysis/6UHkVaXaIioxAFmXmOyRfW,212531,4
0.485,0.963,0,-4.236,1,0.161,2.41e-05,0.00436,0.669,0.169,108.429,audio_features,0EY7Er3cOHyLZplxeODrcs,spotify:track:0EY7Er3cOHyLZplxeODrcs,https://api.spotify.com/v1/tracks/0EY7Er3cOHyLZplxeODrcs,https://api.spotify.com/v1/audio-analysis/0EY7Er3cOHyLZplxeODrcs,249980,4
0.434,0.952,6,-4.946,1,0.117,3.23e-05,0.00234,0.173,0.573,194.027,audio_features,1ciEVtDZAPVU2fbewIHH1U,spotify:track:1ciEVtDZAPVU2fbewIHH1U,https://api.spotify.com/v1/tracks/1ciEVtDZAPVU2fbewIHH1U,https://api.spotify.com/v1/audio-analysis/1ciEVtDZAPVU2fbewIHH1U,210928,4
0.507,0.938,7,-4.383,1,0.109,0.0619,0.000617,0.128,0.314,90.019,audio_features,0U6wtwuY9V5qWqnAXz90Y4,spotify:track:0U6wtwuY9V5qWqnAXz90Y4,https://api.spotify.com/v1/tracks/0U6wtwuY9V5qWqnAXz90Y4,https://api.spotify.com/v1/audio-analysis/0U6wtwuY9V5qWqnAXz90Y4,189257,4
0.533,0.936,1,-5.988,1,0.0766,9.25e-06,0.291,0.263,0.384,109.764,audio_features,29ZSMUsptm2ZiJkSx4uVrZ,spotify:track:29ZSMUsptm2ZiJkSx4uVrZ,https://api.spotify.com/v1/tracks/29ZSMUsptm2ZiJkSx4uVrZ,https://api.spotify.com/v1/audio-analysis/29ZSMUsptm2ZiJkSx4uVrZ,166949,4
0.428,0.979,1,-0.812,0,0.492,0.000958,0.0187,0.526,0.32,149.863,audio_features,0vDGdGQGyvpubJ0dJTg7uk,spotify:track:0vDGdGQGyvpubJ0dJTg7uk,https://api.spotify.com/v1/tracks/0vDGdGQGyvpubJ0dJTg7uk,https://api.spotify.com/v1/audio-analysis/0vDGdGQGyvpubJ0dJTg7uk,147200,4
0.53,0.912,1,-11.131,1,0.083,0.000264,0.184,0.333,0.587,141.051,audio_features,2vbixTLaxeZetGfoKx3Yl1,spotify:track:2vbixTLaxeZetGfoKx3Yl1,https://api.spotify.com/v1/tracks/2vbixTLaxeZetGfoKx3Yl1,https://api.spotify.com/v1/audio-analysis/2vbixTLaxeZetGfoKx3Yl1,202987,4
0.378,0.988,6,-2.863,1,0.31,0.0167,1.57e-05,0.103,0.227,95.206,audio_features,6lBIyFHLLDe30Rg4kvt9Kw,spotify:track:6lBIyFHLLDe30Rg4kvt9Kw,https://api.spotify.com/v1/tracks/6lBIyFHLLDe30Rg4kvt9Kw,https://api.spotify.com/v1/audio-analysis/6lBIyFHLLDe30Rg4kvt9Kw,202105,4
0.495,0.966,1,1.358,1,0.443,0.155,0.000329,0.37,0.296,79.887,audio_features,4PY0g4DjsupZaOgEcyiZ5n,spotify:track:4PY0g4DjsupZaOgEcyiZ5n,https://api.spotify.com/v1/tracks/4PY0g4DjsupZaOgEcyiZ5n,https://api.spotify.com/v1/audio-analysis/4PY0g4DjsupZaOgEcyiZ5n,168160,4
0.0755,0.0167,5,-11.802,1,0.0477,0.162,0.671,0.118,0.0334,75.151,audio_features,24jWKZE0j30z3LlnzArFf2,spotify:track:24jWKZE0j30z3LlnzArFf2,https://api.spotify.com/v1/tracks/24jWKZE0j30z3LlnzArFf2,https://api.spotify.com/v1/audio-analysis/24jWKZE0j30z3LlnzArFf2,656934,3
0.448,0.526,4,-8.513,0,0.0292,0.0069,0.139,0.208,0.119,100.007,audio_features,6BDDpHza9P19logSNepfSy,spotify:track:6BDDpHza9P19logSNepfSy,https://api.spotify.com/v1/tracks/6BDDpHza9P19logSNepfSy,https://api.spotify.com/v1/audio-analysis/6BDDpHza9P19logSNepfSy,186503,4
0.511,0.95,4,-2.981,0,0.0519,7.65e-05,0.0,0.911,0.299,109.046,audio_features,7jLs9No4QDC0LWQFYjXtI9,spotify:track:7jLs9No4QDC0LWQFYjXtI9,https://api.spotify.com/v1/tracks/7jLs9No4QDC0LWQFYjXtI9,https://api.spotify.com/v1/audio-analysis/7jLs9No4QDC0LWQFYjXtI9,204848,4
0.492,0.729,4,-10.208,0,0.119,0.0693,0.000249,0.709,0.353,125.371,audio_features,1yX9O68lZmHJbAsh8ssT0P,spotify:track:1yX9O68lZmHJbAsh8ssT0P,https://api.spotify.com/v1/tracks/1yX9O68lZmHJbAsh8ssT0P,https://api.spotify.com/v1/audio-analysis/1yX9O68lZmHJbAsh8ssT0P,190080,4
0.533,0.92,11,-3.441,0,0.0426,0.00498,0.00837,0.155,0.196,135.013,audio_features,5GvOnHHJz0BUnlExQdPnAE,spotify:track:5GvOnHHJz0BUnlExQdPnAE,https://api.spotify.com/v1/tracks/5GvOnHHJz0BUnlExQdPnAE,https://api.spotify.com/v1/audio-analysis/5GvOnHHJz0BUnlExQdPnAE,280549,4
0.365,0.944,9,-5.009,0,0.123,0.000169,3e-05,0.624,0.206,104.838,audio_features,1uCNIM6XKraHMPUsWXYzCq,spotify:track:1uCNIM6XKraHMPUsWXYzCq,https://api.spotify.com/v1/tracks/1uCNIM6XKraHMPUsWXYzCq,https://api.spotify.com/v1/audio-analysis/1uCNIM6XKraHMPUsWXYzCq,235955,4
0.269,0.948,9,-2.409,1,0.147,0.000157,0.000189,0.33,0.104,119.947,audio_features,3S38ENcItSgp1NGqxZn01C,spotify:track:3S38ENcItSgp1NGqxZn01C,https://api.spotify.com/v1/tracks/3S38ENcItSgp1NGqxZn01C,https://api.spotify.com/v1/audio-analysis/3S38ENcItSgp1NGqxZn01C,90492,4
0.361,0.842,4,-6.467,0,0.0523,0.000165,0.00633,0.0897,0.244,135.873,audio_features,2OI2gIOnRe7TnErAoH2dUd,spotify:track:2OI2gIOnRe7TnErAoH2dUd,https://api.spotify.com/v1/tracks/2OI2gIOnRe7TnErAoH2dUd,https://api.spotify.com/v1/audio-analysis/2OI2gIOnRe7TnErAoH2dUd,293173,4
0.398,0.667,4,-6.956,0,0.0412,0.00147,0.823,0.203,0.229,105.029,audio_features,2vATuBCSWGaY8SU0hsRAZj,spotify:track:2vATuBCSWGaY8SU0hsRAZj,https://api.spotify.com/v1/tracks/2vATuBCSWGaY8SU0hsRAZj,https://api.spotify.com/v1/audio-analysis/2vATuBCSWGaY8SU0hsRAZj,331016,3
0.347,0.737,6,-6.135,0,0.0379,0.000969,0.767,0.112,0.0581,104.264,audio_features,2Ma12h5UbOSZ5j7eApuDZO,spotify:track:2Ma12h5UbOSZ5j7eApuDZO,https://api.spotify.com/v1/tracks/2Ma12h5UbOSZ5j7eApuDZO,https://api.spotify.com/v1/audio-analysis/2Ma12h5UbOSZ5j7eApuDZO,413401,4
0.421,0.973,1,-3.049,1,0.453,0.035,0.0,0.0478,0.246,179.977,audio_features,0VoNtFDVvqndbPHYnR7JYC,spotify:track:0VoNtFDVvqndbPHYnR7JYC,https://api.spotify.com/v1/tracks/0VoNtFDVvqndbPHYnR7JYC,https://api.spotify.com/v1/audio-analysis/0VoNtFDVvqndbPHYnR7JYC,166504,4
0.469,0.994,9,-5.086,0,0.103,0.000126,0.0107,0.125,0.172,150.028,audio_features,4gA4TtxgtVdx1lXirn3QdC,spotify:track:4gA4TtxgtVdx1lXirn3QdC,https://api.spotify.com/v1/tracks/4gA4TtxgtVdx1lXirn3QdC,https://api.spotify.com/v1/audio-analysis/4gA4TtxgtVdx1lXirn3QdC,211759,4
0.419,0.989,7,-3.203,1,0.475,0.0225,1.04e-06,0.359,0.284,77.968,audio_features,0kGKVrrZtRsOAWhP1AXnuD,spotify:track:0kGKVrrZtRsOAWhP1AXnuD,https://api.spotify.com/v1/tracks/0kGKVrrZtRsOAWhP1AXnuD,https://api.spotify.com/v1/audio-analysis/0kGKVrrZtRsOAWhP1AXnuD,148427,4
0.354,0.889,7,-8.185,1,0.381,0.0014,0.000112,0.346,0.0494,119.371,audio_features,7J7M7bscbyKo7WQSwnry7s,spotify:track:7J7M7bscbyKo7WQSwnry7s,https://api.spotify.com/v1/tracks/7J7M7bscbyKo7WQSwnry7s,https://api.spotify.com/v1/audio-analysis/7J7M7bscbyKo7WQSwnry7s,151911,4
0.375,0.944,7,-7.125,1,0.0583,6.28e-05,0.00583,0.365,0.225,170.015,audio_features,1TGEVFUCXVI7GzqAzGFBkX,spotify:track:1TGEVFUCXVI7GzqAzGFBkX,https://api.spotify.com/v1/tracks/1TGEVFUCXVI7GzqAzGFBkX,https://api.spotify.com/v1/audio-analysis/1TGEVFUCXVI7GzqAzGFBkX,202805,4
0.498,0.795,0,-12.302,1,0.0988,0.00014,0.00157,0.0531,0.237,87.985,audio_features,0Z3vSiCNFN7FESRWzP7CWd,spotify:track:0Z3vSiCNFN7FESRWzP7CWd,https://api.spotify.com/v1/tracks/0Z3vSiCNFN7FESRWzP7CWd,https://api.spotify.com/v1/audio-analysis/0Z3vSiCNFN7FESRWzP7CWd,239627,4
0.43,0.964,10,-4.5,0,0.122,3.05e-05,0.0107,0.261,0.12,159.941,audio_features,3oGlG3Q8CF3Ms5DbX16jiN,spotify:track:3oGlG3Q8CF3Ms5DbX16jiN,https://api.spotify.com/v1/tracks/3oGlG3Q8CF3Ms5DbX16jiN,https://api.spotify.com/v1/audio-analysis/3oGlG3Q8CF3Ms5DbX16jiN,503893,4
0.487,0.931,11,-9.798,0,0.0678,4.02e-05,0.341,0.109,0.0599,107.491,audio_features,7w3AcH1IPIjZqjgixLgiEO,spotify:track:7w3AcH1IPIjZqjgixLgiEO,https://api.spotify.com/v1/tracks/7w3AcH1IPIjZqjgixLgiEO,https://api.spotify.com/v1/audio-analysis/7w3AcH1IPIjZqjgixLgiEO,749068,3
0.395,0.701,10,-5.471,0,0.0377,0.00148,0.0049,0.05,0.148,172.965,audio_features,0S38Oso3I9vpDXcTb7kYt9,spotify:track:0S38Oso3I9vpDXcTb7kYt9,https://api.spotify.com/v1/tracks/0S38Oso3I9vpDXcTb7kYt9,https://api.spotify.com/v1/audio-analysis/0S38Oso3I9vpDXcTb7kYt9,395716,4
0.655,0.763,2,-5.202,0,0.0526,0.0374,0.678,0.0703,0.445,128.028,audio_features,2B3D38o8GaXnZo6DnTyZ2m,spotify:track:2B3D38o8GaXnZo6DnTyZ2m,https://api.spotify.com/v1/tracks/2B3D38o8GaXnZo6DnTyZ2m,https://api.spotify.com/v1/audio-analysis/2B3D38o8GaXnZo6DnTyZ2m,350086,4
0.474,0.977,4,-4.204,0,0.129,0.00035,2.65e-06,0.401,0.174,100.918,audio_features,0FnNvh5Azabpbfb7xSmZpj,spotify:track:0FnNvh5Azabpbfb7xSmZpj,https://api.spotify.com/v1/tracks/0FnNvh5Azabpbfb7xSmZpj,https://api.spotify.com/v1/audio-analysis/0FnNvh5Azabpbfb7xSmZpj,212308,4
0.242,0.998,11,-5.64,1,0.0894,8.12e-06,0.88,0.284,0.18,114.642,audio_features,4E6wpXABj8XosZEPXZz2OK,spotify:track:4E6wpXABj8XosZEPXZz2OK,https://api.spotify.com/v1/tracks/4E6wpXABj8XosZEPXZz2OK,https://api.spotify.com/v1/audio-analysis/4E6wpXABj8XosZEPXZz2OK,442733,4
0.506,0.855,4,-3.468,0,0.0586,0.000248,0.092,0.191,0.251,110.033,audio_features,2MuPNWG7PIUQccZljWGx6W,spotify:track:2MuPNWG7PIUQccZljWGx6W,https://api.spotify.com/v1/tracks/2MuPNWG7PIUQccZljWGx6W,https://api.spotify.com/v1/audio-analysis/2MuPNWG7PIUQccZljWGx6W,270547,4
0.247,0.776,10,-11.46,0,0.0697,0.000882,0.00621,0.0821,0.134,94.538,audio_features,7Giyxds8jh7TVluP93eC5C,spotify:track:7Giyxds8jh7TVluP93eC5C,https://api.spotify.com/v1/tracks/7Giyxds8jh7TVluP93eC5C,https://api.spotify.com/v1/audio-analysis/7Giyxds8jh7TVluP93eC5C,662660,4
0.319,0.684,9,-9.059,1,0.0527,0.00137,0.295,0.107,0.166,106.619,audio_features,6iQDmWrbrMQ0vPfbKqqvKU,spotify:track:6iQDmWrbrMQ0vPfbKqqvKU,https://api.spotify.com/v1/tracks/6iQDmWrbrMQ0vPfbKqqvKU,https://api.spotify.com/v1/audio-analysis/6iQDmWrbrMQ0vPfbKqqvKU,594049,3
0.48,0.978,5,-2.819,1,0.0751,0.00819,0.0,0.128,0.157,145.022,audio_features,03jUMnAF30sYJ2EsPB2JtG,spotify:track:03jUMnAF30sYJ2EsPB2JtG,https://api.spotify.com/v1/tracks/03jUMnAF30sYJ2EsPB2JtG,https://api.spotify.com/v1/audio-analysis/03jUMnAF30sYJ2EsPB2JtG,258154,4
0.473,0.917,7,-5.3,1,0.0588,0.000413,0.0398,0.156,0.29,143.887,audio_features,4M2fSEcYoPxaOgL5v77ZpP,spotify:track:4M2fSEcYoPxaOgL5v77ZpP,https://api.spotify.com/v1/tracks/4M2fSEcYoPxaOgL5v77ZpP,https://api.spotify.com/v1/audio-analysis/4M2fSEcYoPxaOgL5v77ZpP,278187,4
0.528,0.969,5,-2.978,0,0.125,9.8e-05,3.39e-05,0.302,0.246,140.085,audio_features,4kd9emKGtrL5QvhKMBmYrD,spotify:track:4kd9emKGtrL5QvhKMBmYrD,https://api.spotify.com/v1/tracks/4kd9emKGtrL5QvhKMBmYrD,https://api.spotify.com/v1/audio-analysis/4kd9emKGtrL5QvhKMBmYrD,230733,4
0.463,0.99,7,-4.891,1,0.111,1.44e-05,0.0109,0.119,0.0449,110.092,audio_features,2vbIlZuY3e7Coho7Av1eYz,spotify:track:2vbIlZuY3e7Coho7Av1eYz,https://api.spotify.com/v1/tracks/2vbIlZuY3e7Coho7Av1eYz,https://api.spotify.com/v1/audio-analysis/2vbIlZuY3e7Coho7Av1eYz,214477,4
0.283,0.945,0,-5.107,1,0.106,0.00155,5.09e-06,0.184,0.281,136.93,audio_features,3oelMc06qyF7tuA55tPnJQ,spotify:track:3oelMc06qyF7tuA55tPnJQ,https://api.spotify.com/v1/tracks/3oelMc06qyF7tuA55tPnJQ,https://api.spotify.com/v1/audio-analysis/3oelMc06qyF7tuA55tPnJQ,267956,4
0.558,0.945,1,-5.665,0,0.0577,0.000171,0.829,0.0543,0.529,114.984,audio_features,4sr5OIyYOY3JXbFYSoJR0G,spotify:track:4sr5OIyYOY3JXbFYSoJR0G,https://api.spotify.com/v1/tracks/4sr5OIyYOY3JXbFYSoJR0G,https://api.spotify.com/v1/audio-analysis/4sr5OIyYOY3JXbFYSoJR0G,280956,4
0.241,0.951,4,-4.953,0,0.175,0.000355,0.000192,0.131,0.401,195.028,audio_features,6CrjUrtl4s2fGErcFmNhHq,spotify:track:6CrjUrtl4s2fGErcFmNhHq,https://api.spotify.com/v1/tracks/6CrjUrtl4s2fGErcFmNhHq,https://api.spotify.com/v1/audio-analysis/6CrjUrtl4s2fGErcFmNhHq,259500,3
0.44,0.914,11,-5.139,1,0.0645,0.000815,9.69e-05,0.377,0.146,137.85,audio_features,6jjx1KvWK4OAzD0JimzHiY,spotify:track:6jjx1KvWK4OAzD0JimzHiY,https://api.spotify.com/v1/tracks/6jjx1KvWK4OAzD0JimzHiY,https://api.spotify.com/v1/audio-analysis/6jjx1KvWK4OAzD0JimzHiY,346294,4
0.443,0.938,8,-3.01,1,0.106,4.42e-05,5.71e-06,0.32,0.439,169.995,audio_features,5wTfzzRW8ddRdgW2kASbox,spotify:track:5wTfzzRW8ddRdgW2kASbox,https://api.spotify.com/v1/tracks/5wTfzzRW8ddRdgW2kASbox,https://api.spotify.com/v1/audio-analysis/5wTfzzRW8ddRdgW2kASbox,193886,4
